id_ville,ville_departement,ville_slug,ville_nom,ville_nom_simple,ville_nom_reel,ville_nom_soundex,ville_nom_metaphone,ville_code_postal,ville_commune,ville_code_commune,ville_arrondissement,ville_canton,ville_amdi,ville_population_2010,ville_population_1999,ville_population_2012,ville_densite_2010,ville_surface,ville_longitude_deg,ville_latitude_deg,ville_longitude_grd,ville_latitude_grd,ville_longitude_dms,ville_latitude_dms,ville_zmin,ville_zmax
32542,80,rivery,RIVERY,rivery,Rivery,R160,RFR,80136,674,80674,2,09,6,3435,3400,3400,539,6.37,2.31667,49.9167,-11,55447,+21937,495409,22,76
32558,80,woincourt,WOINCOURT,woincourt,Woincourt,W5263,WNKRT,80520,827,80827,1,46,6,1450,1529,1500,346,4.18,1.53333,50.0667,-888,55629,+13215,500359,80,129
32616,80,roisel,ROISEL,roisel,Roisel,R240,RSL,80240,677,80677,4,36,5,1773,1930,1800,174,10.16,3.1,49.95,846,55495,+30552,495645,67,142
32620,80,ailly-sur-somme,AILLY-SUR-SOMME,"ailly sur somme",Ailly-sur-Somme,A42625,ALSRSM,80470,011,80011,2,34,6,3157,3322,3200,209,15.06,2.2,49.9167,-159,55474,+21138,495536,12,117
32633,80,rue,RUE,rue,Rue,R000,R,80120,688,80688,1,39,5,3145,3076,3100,108,29.06,1.66667,50.2667,-743,55858,+14004,501620,2,12
32635,80,saint-valery-sur-somme,SAINT-VALERY-SUR-SOMME,"saint valery sur somme",Saint-Valery-sur-Somme,S531462625,SNTFLRSRSM,80230,721,80721,1,40,5,2818,2691,2800,268,10.5,1.63333,50.1833,-786,55765,+13746,501118,1,43
32652,80,flesselles,FLESSELLES,flesselles,Flesselles,F4242,FLSLS,80260,316,80316,2,41,6,2066,2141,2100,100,20.49,2.25,50,-85,55557,+21536,500005,57,134
32666,80,camon-80,CAMON,camon,Camon,C500,KMN,80450,164,80164,2,10,6,4590,4368,4600,355,12.9,2.35,49.8833,10,55430,+22045,495313,22,84
32668,80,rosieres-en-santerre,ROSIERES-EN-SANTERRE,"rosieres en santerre",Rosières-en-Santerre,R26252536,RSRSNSNTR,80170,680,80680,3,37,5,2924,2957,2800,225,12.98,2.71667,49.8167,407,55349,+24210,494851,70,106
32690,80,ham-80,HAM,ham,Ham,H500,HM,80400,410,80410,4,24,5,4991,5400,5200,525,9.5,3.06667,49.75,818,55274,+30422,494447,57,84
32700,80,longpre-les-corps-saints,LONGPRE-LES-CORPS-SAINTS,"longpre les corps saints",Longpré-les-Corps-Saints,L521642612532,LNKPRLSKRPSSNTS,80510,488,80488,1,23,6,1664,1562,1700,206,8.06,1.98333,50.0167,-379,55569,+15943,500045,6,98
32701,80,crecy-en-ponthieu,CRECY-EN-PONTHIEU,"crecy en ponthieu",Crécy-en-Ponthieu,C625153,KRSNPN0,80150,222,80222,1,19,5,1550,1580,1500,27,56.55,1.88333,50.25,-504,55836,+15259,501508,19,82
32723,80,saint-leger-les-domart,SAINT-LEGER-LES-DOMART,"saint leger les domart",Saint-Léger-lès-Domart,S53426423563,SNTLJRLSTMRT,80780,706,80706,2,20,6,1870,1755,1900,265,7.05,2.13333,50.05,-221,55610,+20815,500257,22,131
32758,80,fressenneville,FRESSENNEVILLE,fressenneville,Fressenneville,F62514,FRSNFL,80390,360,80360,1,46,6,2257,2333,2300,260,8.66,1.56667,50.0667,-844,55631,+13437,500404,63,129
32775,80,ailly-sur-noye,AILLY-SUR-NOYE,"ailly sur noye",Ailly-sur-Noye,A4265,ALSRNY,80250,010,80010,3,05,5,2805,2638,2700,110,25.35,2.36667,49.75,30,55285,+22148,494523,43,143
32788,80,longueau,LONGUEAU,longueau,Longueau,L520,LNK,80330,489,80489,2,10,6,5686,5210,5400,1662,3.42,2.35,49.8667,22,55411,+22122,495213,23,64
32797,80,corbie,CORBIE,corbie,Corbie,C610,KRB,80800,212,80212,2,18,5,6388,6315,6400,393,16.25,2.5,49.9167,190,55455,+23026,495432,26,108
32844,80,poix-de-picardie,POIX-DE-PICARDIE,"poix de picardie",Poix-de-Picardie,P231263,PKSTPKRT,80290,630,80630,2,35,5,2407,2285,2400,206,11.66,1.98417,49.7759,-391,55307,+15903,494633,94,190
32865,80,beauval,BEAUVAL,beauval,Beauval,B400,BFL,80630,071,80071,2,21,6,2145,2242,2100,95,22.56,2.33333,50.1,-8,55674,+21946,500622,67,164
32870,80,saint-ouen-80,SAINT-OUEN,"saint ouen",Saint-Ouen,S535,SNTN,80610,711,80711,2,20,6,2028,2200,2000,466,4.35,2.11667,50.0333,-238,55597,+20719,500213,19,110
32873,80,airaines,AIRAINES,airaines,Airaines,A652,ARNS,80270,013,80013,2,26,6,2304,2094,2200,92,24.88,1.95,49.9667,-437,55517,+15636,495754,15,116
32888,80,fouilloy-80,FOUILLOY,fouilloy,Fouilloy,F400,FL,80800,338,80338,2,18,6,1866,1735,1800,325,5.73,2.5,49.9,186,55444,+23013,495358,28,98
32894,80,eppeville,EPPEVILLE,eppeville,Eppeville,E140,EPFL,80400,274,80274,4,24,6,1861,2012,1900,375,4.95,3.05,49.7333,793,55269,+30301,494430,57,74
32929,80,moreuil,MOREUIL,moreuil,Moreuil,M640,MRL,80110,570,80570,3,28,5,4025,4100,4000,171,23.43,2.48333,49.7667,163,55305,+22859,494628,32,113
32933,80,amiens,AMIENS,amiens,Amiens,A520,AMNS,80000-80080-80090,021,80021,2,99,2,133448,135449,134400,2698,49.46,2.3,49.9,-43,55436,+21752,495331,14,106
32937,80,feuquieres-en-vimeu,FEUQUIERES-EN-VIMEU,"feuquieres en vimeu",Feuquières-en-Vimeu,F262515,FKRSNFM,80210,308,80308,1,29,6,2509,2370,2500,314,7.99,1.6,50.0667,-813,55624,+13618,500341,88,121
32945,80,albert,ALBERT,albert,Albert,A4163,ALBRT,80300,016,80016,4,06,5,9774,10068,9800,708,13.8,2.65,50,351,55558,+23908,500007,42,121
32953,80,cayeux-sur-mer,CAYEUX-SUR-MER,"cayeux sur mer",Cayeux-sur-Mer,C656,KYKSSRMR,80410,182,80182,1,40,6,2736,2777,2900,104,26.29,1.48333,50.1833,-935,55756,+12941,501051,0,15
32979,80,vignacourt,VIGNACOURT,vignacourt,Vignacourt,V25263,FKNKRT,80650,793,80793,2,34,6,2372,2186,2300,81,29.1,2.2,50.0167,-157,55568,+21142,500040,37,134
33026,80,crotoy,"LE CROTOY","le crotoy","Le Crotoy",L263,LKRT,80550,228,80228,1,39,6,2219,2440,2300,135,16.32,1.61667,50.2167,-791,55796,+13730,501257,2,14
33030,80,mers-les-bains,MERS-LES-BAINS,"mers les bains",Mers-les-Bains,M6242152,MRSLSBNS,80350,533,80533,1,11,6,2960,3392,3300,549,5.39,1.38333,50.0667,-1054,55630,+12316,500402,0,99
33033,80,pont-remy,PONT-REMY,"pont remy",Pont-Remy,P5365,PNTRM,80580,635,80635,1,04,6,1421,1401,1500,143,9.93,1.91667,50.05,-482,55615,+15410,500313,6,109
33056,81,albi,ALBI,albi,Albi,A410,ALB,81990,004,81004,1,96,3,48916,46299,48800,1105,44.26,2.15,43.9333,-212,48809,+20845,435541,130,308
33061,81,castelnau-de-levis,CASTELNAU-DE-LEVIS,"castelnau de levis",Castelnau-de-Lévis,C3453412,KSTLNTLFS,81150,063,81063,1,37,6,1522,1407,1500,71,21.42,2.08333,43.9333,-281,48820,+20501,435615,133,280
33074,81,gaillac,GAILLAC,gaillac,Gaillac,G420,KLK,81600,099,81099,1,12,5,13293,11070,13100,261,50.93,1.91667,43.9,-487,48779,+15354,435402,105,288
33085,81,saint-juery-81,SAINT-JUERY,"saint juery",Saint-Juéry,S5326,SNTJR,81160,257,81257,1,36,6,6797,6630,7000,738,9.21,2.7,43.9167,-141,48832,+21234,435655,157,332
33090,81,lisle-sur-tarn,LISLE-SUR-TARN,"lisle sur tarn",Lisle-sur-Tarn,L2426365,LSLSRTRN,81310,145,81145,1,18,5,4277,3684,4200,49,86.56,1.8,43.85,-584,48726,+14840,435113,95,285
33095,81,arthes,ARTHES,arthes,Arthès,A632,AR0S,81160,018,81018,1,43,6,2463,2174,2400,246,10.01,2.2,43.95,-143,48838,+21230,435715,157,342
33098,81,semalens,SEMALENS,semalens,Sémalens,S5452,SMLNS,81570,281,81281,2,35,6,1979,1846,2000,177,11.12,2.11667,43.5833,-251,48435,+20639,433529,146,280
33099,81,marssac-sur-tarn,MARSSAC-SUR-TARN,"marssac sur tarn",Marssac-sur-Tarn,M626365,MRSKSRTRN,81150,156,81156,1,45,6,2930,2407,2900,408,7.17,2.03333,43.9167,-343,48797,+20141,435503,135,167
33102,81,mazamet,MAZAMET,mazamet,Mazamet,M253,MSMT,81200,163,81163,2,99,5,9995,10539,10000,138,72.08,2.4,43.5,41,48324,+22224,432930,213,1176
33131,81,soreze,SOREZE,soreze,Sorèze,S620,SRS,81540,288,81288,2,11,6,2610,2167,2600,62,41.64,2.06667,43.45,-300,48281,+20401,432710,204,781
33133,81,lautrec,LAUTREC,lautrec,Lautrec,L362,LTRK,81440,139,81139,2,16,5,1756,1556,1700,32,54.64,2.15,43.7167,-220,48562,+20820,434222,165,360
33143,81,montredon-labessonnie,MONTREDON-LABESSONNIE,"montredon labessonnie",Montredon-Labessonnié,M36354125,MNTRTNLBSN,81360,182,81182,2,21,5,2078,2032,2100,18,110.88,2.35,43.7333,-11,48578,+21935,434313,196,644
33149,81,brens-81,BRENS,brens,Brens,B652,BRNS,81600,038,81038,1,12,6,2178,1599,2100,95,22.79,1.91667,43.9,-474,48766,+15437,435322,103,196
33155,81,realmont,REALMONT,realmont,Réalmont,R453,RLMNT,81120,222,81222,1,26,5,3294,2850,3200,229,14.33,2.2,43.7833,-163,48640,+21123,434635,181,333
33168,81,puygouzon,PUYGOUZON,puygouzon,Puygouzon,P250,PKSN,81990,218,81218,1,38,6,2916,2725,2900,232,12.53,2.16972,43.8925,-185,48769,+21011,435333,182,308
33169,81,payrin-augmontel,PAYRIN-AUGMONTEL,"payrin augmontel",Payrin-Augmontel,P652534,PRNKMNTL,81660,204,81204,2,19,6,2188,2004,2200,170,12.84,2.36667,43.5167,14,48354,+22057,433107,185,370
33171,81,rabastens,RABASTENS,rabastens,Rabastens,R12352,RBSTNS,81800,220,81220,1,25,5,5051,4176,4900,76,66.29,1.75,43.8333,-679,48691,+14331,434920,95,252
33176,81,labastide-rouairoux,LABASTIDE-ROUAIROUX,"labastide rouairoux",Labastide-Rouairoux,L12362,LBSTTRRKS,81270,115,81115,2,28,6,1539,1754,1600,65,23.67,2.65,43.4667,336,48306,+23820,432832,364,940
33183,81,viviers-les-montagnes,VIVIERS-LES-MONTAGNES,"viviers les montagnes",Viviers-lès-Montagnes,V624253252,FFRSLSMNTKNS,81290,325,81325,2,14,6,1783,1636,1700,99,17.91,2.18333,43.55,-178,48394,+21035,433317,167,281
33189,81,labastide-saint-georges,LABASTIDE-SAINT-GEORGES,"labastide saint georges",Labastide-Saint-Georges,L123253262,LBSTTSNTJRJS,81500,116,81116,2,17,6,1752,1235,1700,281,6.23,1.81667,43.7,-547,48556,+15040,434202,110,203
33191,81,aiguefonde,AIGUEFONDE,aiguefonde,Aiguefonde,A2153,AKFNT,81200,002,81002,2,42,6,2731,2630,2700,142,19.13,2.33333,43.4833,-22,48326,+21860,432938,180,893
33200,81,briatexte,BRIATEXTE,briatexte,Briatexte,B6323,BRTKST,81390,039,81039,2,13,6,1936,1662,1900,129,15,1.91667,43.75,-476,48612,+15429,434504,119,294
33201,81,lacaune,LACAUNE,lacaune,Lacaune,L250,LKN,81230,124,81124,2,15,5,2603,2920,2700,28,91.36,2.7,43.7167,395,48565,+24132,434231,598,1274
33210,81,puylaurens,PUYLAURENS,puylaurens,Puylaurens,P4652,PLRNS,81700,219,81219,2,24,5,3191,2792,3000,39,81.82,2.01667,43.5667,-361,48413,+20043,433419,147,372
33211,81,lavaur-81,LAVAUR,lavaur,Lavaur,L160,LFR,81500,140,81140,2,17,5,10148,8543,10400,161,62.83,1.81667,43.7,-575,48554,+14908,434156,105,274
33218,81,lacrouzette,LACROUZETTE,lacrouzette,Lacrouzette,L2623,LKRST,81210,128,81128,2,27,6,1731,1762,1800,60,28.77,2.35,43.6667,13,48516,+22054,433950,193,700
33241,81,blaye-les-mines,BLAYE-LES-MINES,"blaye les mines",Blaye-les-Mines,B4252,BLYLSMNS,81400,033,81033,1,39,6,3074,2950,3100,346,8.88,2.13333,44.0167,-198,48926,+20931,440201,241,344
33249,81,grave-81,LAGRAVE,lagrave,Grave,L261,LKRF,81150,131,81131,1,12,6,1828,1269,1800,193,9.46,2,43.9,-383,48775,+15932,435351,135,205
33253,81,graulhet,GRAULHET,graulhet,Graulhet,G643,KRLHT,81300,105,81105,2,13,5,11955,12656,12200,210,56.75,2,43.7667,-387,48623,+15919,434539,126,373
33254,81,coufouleux,COUFOULEUX,coufouleux,Coufouleux,C142,KFLKS,81800,070,81070,1,25,6,2260,2037,2200,83,27.16,1.75,43.8167,-673,48686,+14351,434904,95,148
33255,81,saint-amans-soult,SAINT-AMANS-SOULT,"saint amans soult",Saint-Amans-Soult,S535243,SNTMNSSLT,81240,238,81238,2,28,5,1677,1679,1700,67,24.87,2.5,43.4833,170,48308,+22924,432836,239,1172
33258,81,pont-de-larn,PONT-DE-LARN,"pont de larn",Pont-de-Larn,P53465,PNTTLRN,81660,209,81209,2,19,6,2874,2705,2900,83,34.51,2.4,43.5,77,48338,+22422,433016,202,701
33266,81,aussillon,AUSSILLON,aussillon,Aussillon,A245,ASLN,81200,021,81021,2,42,6,6459,6869,6600,629,10.26,2.36667,43.4833,32,48331,+22154,432954,198,805
33274,81,saint-benoît-de-carmaux,SAINT-BENOIT-DE-CARMAUX,"saint benoit de carmaux",Saint-Benoît-de-Carmaux,S531532652,SNTBNTTKRMKS,81400,244,81244,1,06,6,2152,2266,2100,479,4.49,2.13333,44.05,-230,48947,+20747,440308,217,330
33275,81,saix-81,SAIX,saix,Saïx,S000,SKS,81710,273,81273,2,46,6,3307,3278,3300,239,13.79,2.18333,43.5833,-169,48424,+21103,433453,147,263
33279,81,saint-sulpice-81,SAINT-SULPICE,"saint sulpice",Saint-Sulpice,S532412,SNTSLPS,81370,271,81271,2,17,6,8091,4805,7800,337,23.99,1.68639,43.7742,-722,48638,+14111,434627,95,195
33296,81,bruguiere-81,LABRUGUIERE,labruguiere,Bruguière,L1626,LBRKR,81290,120,81120,2,14,5,6231,5485,6000,102,60.73,2.26667,43.5333,-82,48377,+21548,433221,174,1027
33303,81,sequestre,"LE SEQUESTRE","le sequestre","Le Sequestre",L236,LSKSTR,81990,284,81284,1,38,6,1543,1344,1600,284,5.42,2.09861,43.9173,-264,48797,+20555,435502,162,256
33309,81,lagarrigue-81,LAGARRIGUE,lagarrigue,Lagarrigue,L262,LKRK,81090,130,81130,2,14,6,1774,1640,1700,365,4.86,2.28333,43.5667,-67,48419,+21634,433436,185,266
33312,81,burlats,BURLATS,burlats,Burlats,B6432,BRLTS,81100,042,81042,2,27,6,1902,1821,1900,58,32.62,2.31667,43.6333,-21,48485,+21903,433811,176,682
33314,81,lescure-d-albigeois,LESCURE-D'ALBIGEOIS,"lescure d albigeois",Lescure-d'Albigeois,L263412,LSKRTLBJS,81380,144,81144,1,43,6,4186,3657,4000,295,14.18,2.16667,43.95,-185,48837,+21013,435712,154,302
33320,81,soual,SOUAL,soual,Soual,S400,SL,81580,289,81289,2,11,6,2308,1987,2200,162,14.17,2.11667,43.55,-245,48395,+20659,433320,163,221
33326,81,cagnac-les-mines,CAGNAC-LES-MINES,"cagnac les mines",Cagnac-les-Mines,C524252,KKNKLSMNS,81130,048,81048,1,37,6,2284,2086,2200,92,24.7,2.15,43.9833,-217,48873,+20828,435907,153,324
33330,81,carmaux,CARMAUX,carmaux,Carmaux,C652,KRMKS,81400,060,81060,1,97,5,10116,10232,10200,714,14.16,2.15,44.05,-198,48943,+20929,440257,228,340
33335,81,castres-81,CASTRES,castres,Castres,C362,KSTRS,81100,065,81065,2,98,4,42314,43451,43000,431,98.17,2.25,43.6,-107,48451,+21424,433621,151,367
33340,81,roquecourbe,ROQUECOURBE,roquecourbe,Roquecourbe,R261,RKKRB,81210,227,81227,2,27,5,2281,2212,2200,136,16.65,2.3,43.6667,-50,48516,+21728,433952,202,409
33344,81,cambon,CAMBON,cambon,Cambon,C515,KMN,81990,052,81052,1,36,6,1917,1386,1800,248,7.71,2.21667,43.9167,-138,48792,+21245,435446,189,333
33386,82,saint-etienne-de-tulmont,SAINT-ETIENNE-DE-TULMONT,"saint etienne de tulmont",Saint-Étienne-de-Tulmont,S5353453,SNTTNTTLMNT,82410,161,82161,2,19,6,3529,2558,3300,166,21.14,1.46667,44.05,-972,48942,+12743,440252,80,190
33388,82,montbeton,MONTBETON,montbeton,Montbeton,M3135,MNTBTN,82290,124,82124,2,17,6,3442,2098,3400,215,15.98,1.3,44.0167,-1168,48901,+11706,440041,76,105
33390,82,castelsarrasin,CASTELSARRASIN,castelsarrasin,Castelsarrasin,C342625,KSTLSRSN,82100,033,82033,1,97,4,12770,11353,13000,166,76.77,1.1,44.0333,-1366,48933,+10625,440224,61,97
33394,82,saint-nauphary,SAINT-NAUPHARY,"saint nauphary",Saint-Nauphary,S53516,SNTNFR,82370,167,82167,2,24,6,1712,1225,1700,70,24.43,1.43333,43.9833,-1009,48850,+12542,435753,90,222
33398,82,bressols,BRESSOLS,bressols,Bressols,B6242,BRSLS,82710,025,82025,2,17,6,3580,2659,3500,175,20.39,1.33333,43.9667,-1109,48853,+12017,435805,75,111
33409,82,valence-82,VALENCE,valence,Valence,V452,FLNS,82400,186,82186,1,22,5,5137,4780,5100,382,13.44,0.916667,44.1,-1608,49011,+05322,440637,56,186
33419,82,saint-antonin-noble-val,SAINT-ANTONIN-NOBLE-VAL,"saint antonin noble val",Saint-Antonin-Noble-Val,S535351414,SNTNTNNNBLFL,82140,155,82155,2,20,5,1864,1897,1800,17,105.46,1.755,44.152,-646,49058,+14518,440907,110,395
33422,82,lafrancaise,LAFRANCAISE,lafrancaise,Lafrançaise,L1652,LFRNKS,82130,087,82087,2,08,5,2854,2688,2800,56,50.82,1.25,44.1333,-1218,49031,+11426,440740,65,213
33423,82,labastide-saint-pierre,LABASTIDE-SAINT-PIERRE,"labastide saint pierre",Labastide-Saint-Pierre,L12325316,LBSTTSNTPR,82370,079,82079,2,07,6,3680,3054,3500,178,20.64,1.36667,43.9167,-1076,48798,+12204,435506,75,119
33434,82,grisolles-82,GRISOLLES,grisolles,Grisolles,G6242,KRSLS,82170,075,82075,2,07,5,3641,2915,3400,206,17.6,1.28333,43.8333,-1156,48698,+11745,434941,94,208
33441,82,moissac,MOISSAC,moissac,Moissac,M200,MSK,82200,112,82112,1,98,5,12192,12326,12300,141,85.95,1.08333,44.1,-1390,49005,+10507,440617,59,199
33460,82,ville-dieu-du-temple,"LA VILLE-DIEU-DU-TEMPLE","la ville dieu du temple","La Ville-Dieu-du-Temple",L143514,LFLTTTMPL,82290,096,82096,2,17,6,2845,1751,2700,108,26.16,1.21695,44.0348,-1244,48928,+11301,440205,83,105
33461,82,corbarieu,CORBARIEU,corbarieu,Corbarieu,C616,KRBR,82370,044,82044,2,24,6,1663,1279,1500,127,13.03,1.36667,43.95,-1076,48827,+12206,435639,75,213
33463,82,lavit,LAVIT,lavit,Lavit,L130,LFT,82120,097,82097,1,10,5,1508,1574,1500,57,26.28,0.916667,43.9667,-1574,48841,+05512,435726,116,245
33480,82,honor-de-cos,L'HONOR-DE-COS,"l honor de cos",L'Honor-de-Cos,L5632,LHNRTKS,82130,076,82076,2,08,6,1571,1334,1600,48,32.07,1.34889,44.1223,-1097,49025,+12056,440720,72,215
33484,82,caussade,CAUSSADE,caussade,Caussade,C300,KST,82300,037,82037,2,05,5,6623,5984,6500,144,45.73,1.53333,44.1667,-889,49068,+13213,440942,95,208
33491,82,albias,ALBIAS,albias,Albias,A412,ALBS,82350,002,82002,2,19,6,2956,2340,2700,136,21.6,1.45,44.0833,-986,48989,+12658,440524,78,107
33498,82,septfonds,SEPTFONDS,septfonds,Septfonds,S131532,SPTFNTS,82240,179,82179,2,05,6,2140,1859,2100,79,27.05,1.61667,44.1833,-798,49087,+13706,441043,128,247
33499,82,monclar-de-quercy,MONCLAR-DE-QUERCY,"monclar de quercy",Monclar-de-Quercy,M2463262,MNKLRTKRS,82230,115,82115,2,13,5,1763,1263,1600,46,37.75,1.58333,43.9667,-836,48852,+13504,435759,133,247
33501,82,verdun-sur-garonne,VERDUN-SUR-GARONNE,"verdun sur garonne",Verdun-sur-Garonne,V63526265,FRTNSRKRN,82600,190,82190,2,23,5,4112,3067,4000,113,36.26,1.23333,43.8667,-1223,48726,+11409,435111,90,166
33504,82,montech,MONTECH,montech,Montech,M320,MNTX,82700,125,82125,2,17,5,5631,3505,5300,112,50.14,1.23333,43.95,-1230,48841,+11347,435725,82,133
33526,82,beaumont-de-lomagne,BEAUMONT-DE-LOMAGNE,"beaumont de lomagne",Beaumont-de-Lomagne,B534525,BMNTTLMKN,82500,013,82013,1,02,5,3852,3696,3800,83,46.16,0.983333,43.8833,-1498,48759,+05918,435259,96,252
33534,82,caylus,CAYLUS,caylus,Caylus,C420,KLS,82160,038,82038,2,06,5,1536,1333,1500,15,97.45,1.78333,44.2333,-629,49151,+14615,441409,170,385
33535,82,saint-nicolas-de-la-grave,SAINT-NICOLAS-DE-LA-GRAVE,"saint nicolas de la grave",Saint-Nicolas-de-la-Grave,S53524234261,SNTNKLSTLKRF,82210,169,82169,1,21,5,2140,2008,2200,72,29.34,1.03333,44.0667,-1460,48960,+10122,440349,59,88
33540,82,realville,REALVILLE,realville,Réalville,R414,RLFL,82440,149,82149,2,05,6,1849,1542,1800,73,25.09,1.46667,44.1167,-952,49016,+12846,440653,79,210
33548,82,negrepelisse,NEGREPELISSE,negrepelisse,Nègrepelisse,N26142,NKRPLS,82800,134,82134,2,19,5,5168,3499,4800,104,49.22,1.51667,44.0667,-906,48972,+13118,440431,79,207
33556,82,lauzerte,LAUZERTE,lauzerte,Lauzerte,L263,LSRT,82110,094,82094,1,09,5,1506,1500,1500,33,44.56,1.13333,44.25,-1332,49173,+10815,441521,98,270
33557,82,montauban,MONTAUBAN,montauban,Montauban,M315,MNTBN,82000,121,82121,2,99,3,56271,51889,56000,416,135.17,1.35,44.0167,-1091,48908,+12118,440102,72,207
33565,83,seillons-source-d-argens,SEILLONS-SOURCE-D'ARGENS,"seillons source d argens",Seillons-Source-d'Argens,S4526236252,SLNSSRSTRJNS,83470,125,83125,3,02,6,2173,1611,2100,86,25.11,5.88362,43.4964,3941,48329,+55301,432947,263,580
33566,83,neoules,NEOULES,neoules,Néoules,N420,NLS,83136,088,83088,3,20,6,2486,1620,2400,99,25.08,6.01667,43.3,4084,48123,+60046,431840,305,700
33567,83,sollies-toucas,SOLLIES-TOUCAS,"sollies toucas",Solliès-Toucas,S4232,SLSTKS,83210,131,83131,2,25,6,5131,4391,5100,170,30.09,6.01667,43.2,4098,48006,+60130,431220,84,783
33568,83,cogolin,COGOLIN,cogolin,Cogolin,C450,KKLN,83310,042,83042,1,14,6,11108,9050,11100,397,27.93,6.53333,43.25,4659,48058,+63148,431509,0,390
33570,83,cannet-des-maures,"LE CANNET-DES-MAURES","le cannet des maures","Le Cannet-des-Maures",L2532562,LKNTTSMRS,83340,031,83031,1,17,6,4070,3486,4000,55,73.64,6.35,43.4,4449,48213,+62027,432330,52,628
33572,83,londe-les-maures,"LA LONDE-LES-MAURES","la londe les maures","La Londe-les-Maures",L5342562,LLNTLSMRS,83250,071,83071,2,36,6,9870,8741,10000,124,79.29,6.23333,43.1333,4331,47931,+61404,430817,0,601
33575,83,regusse,REGUSSE,regusse,Régusse,R200,RKS,83630,102,83102,3,26,6,2156,1142,2000,61,35.3,6.13333,43.65,4217,48506,+60755,433919,360,932
33577,83,figanieres,FIGANIERES,figanieres,Figanières,F2562,FKNRS,83830,056,83056,1,06,6,2547,2228,2500,90,28.17,6.5,43.5667,4623,48410,+62950,433407,227,719
33578,83,sainte-maxime,SAINTE-MAXIME,"sainte maxime",Sainte-Maxime,S53525,SNTMKSM,83120,115,83115,1,14,6,12938,11778,13700,158,81.61,6.63333,43.3,4779,48121,+63816,431832,0,532
33579,83,sollies-pont,SOLLIES-PONT,"sollies pont",Solliès-Pont,S42153,SLSPNT,83210,130,83130,2,25,5,11090,10852,11000,625,17.73,6.05,43.1833,4116,47989,+60228,431124,39,343
33580,83,rians-83,RIANS,rians,Rians,R520,RNS,83560,104,83104,3,19,5,4197,3626,4200,43,96.87,5.75,43.6167,3800,48452,+54526,433625,291,651
33581,83,saint-cyr-sur-mer,SAINT-CYR-SUR-MER,"saint cyr sur mer",Saint-Cyr-sur-Mer,S53262656,SNTSRSRMR,83270,112,83112,2,03,6,11819,8902,11800,558,21.15,5.71667,43.1833,3747,47982,+54231,431101,0,254
33583,83,cabasse,CABASSE,cabasse,Cabasse,C120,KBS,83340,026,83026,3,04,6,1988,1281,1800,43,45.49,6.23333,43.4167,4317,48251,+61319,432534,162,404
33584,83,nans-les-pins,NANS-LES-PINS,"nans les pins",Nans-les-Pins,N242152,NNSLSPNS,83860,087,83087,3,21,6,4132,3145,4100,86,47.99,5.78333,43.3667,3828,48189,+54656,432214,308,772
33585,83,cavalaire-sur-mer,CAVALAIRE-SUR-MER,"cavalaire sur mer",Cavalaire-sur-Mer,C1462656,KFLRSRMR,83240,036,83036,1,22,6,6884,5268,6700,411,16.74,6.53333,43.1667,4658,47968,+63145,431016,0,528
33586,83,flassans-sur-issole,FLASSANS-SUR-ISSOLE,"flassans sur issole",Flassans-sur-Issole,F4252624,FLSNSSRSL,83340,057,83057,3,04,6,3093,1945,2900,70,43.68,6.21667,43.3667,4316,48187,+61316,432207,203,527
33587,83,ramatuelle,RAMATUELLE,ramatuelle,Ramatuelle,R534,RMTL,83350,101,83101,1,22,6,2183,2137,2300,61,35.57,6.61667,43.2167,4750,48018,+63641,431257,0,324
33588,83,thoronet,"LE THORONET","le thoronet","Le Thoronet",L3653,L0RNT,83340,136,83136,1,16,6,2293,1533,2100,61,37.53,6.3,43.45,4408,48280,+61814,432707,75,444
33589,83,saint-zacharie,SAINT-ZACHARIE,"saint zacharie",Saint-Zacharie,S5326,SNTSXR,83640,120,83120,3,21,6,4914,4250,4800,181,27.02,5.71667,43.3833,3744,48205,+54224,432303,239,756
33591,83,garde-83,"LA GARDE","la garde","La Garde",L263,LKRT,83130,062,83062,2,42,5,25930,25299,26200,1668,15.54,6.01056,43.1248,4082,47916,+60038,430729,0,206
33592,83,puget-sur-argens,PUGET-SUR-ARGENS,"puget sur argens",Puget-sur-Argens,P2326252,PJTSRRJNS,83480,099,83099,1,37,6,6587,6371,6900,244,26.9,6.68333,43.45,4831,48284,+64103,432721,0,180
